Quarter,Category,Code,Name,Measure,Start Amount,Start Cost,Flow In Amount,Flow In Cost,Flow Out Amount,Flow Out Cost,End Amount,End Cost
20224,101.36,02-0000000017,Шкаф универсальный,ед,1.0,5997.94,,,,,1.0,5997.94
20224,101.36,02-0000000017,Шкаф универсальный,ед,1.0,5997.94,,,,,1.0,5997.94
20224,101.36,02-0000000017,Шкаф универсальный,ед,1.0,5997.94,,,,,1.0,5997.94
20224,101.36,02-0000000017,Шкаф универсальный однодверный,ед,1.0,31593.12,,,,,1.0,31593.12
20224,101.36,02-0000000017,"Шкаф-витрина узкий, 1 створка",ед,1.0,40940.58,,,,,1.0,40940.58
20224,101.36,02-0000000017,"Шкаф-витрина узкий, 1 створка",ед,1.0,40940.58,,,,,1.0,40940.58
20224,101.36,02-0000000017,"Шкаф-витрина, 2 створки",ед,1.0,38590.02,,,,,1.0,38590.02
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе,ед,1.0,17793.35,,,,,1.0,17793.35
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе Geradom GD-1134,ед,1.0,16400.0,,,,,1.0,16400.0
20224,101.36,02-0000000017,Шкаф-купе № 1 зеркальный накладная № 40,ед,1.0,39669.59,,,,,1.0,39669.59
20224,101.36,02-0000000017,Шкаф-купе № 1 зеркальный накладная № 41,ед,1.0,39704.74,,,,,1.0,39704.74
20224,101.36,02-0000000017,Шкаф-купе № 2 зеркальный накладная № 40,ед,1.0,60322.81,,,,,1.0,60322.81
20224,101.36,02-0000000017,Шкаф-купе № 2 зеркальный накладная № 41,ед,1.0,52225.23,,,,,1.0,52225.23
20224,101.36,02-0000000017,Шкаф-купе № 4 зеркальный,ед,1.0,73440.1,,,,,1.0,73440.1
20224,101.36,02-0000000017,Шкаф-купе № 4 зеркальный накладная № 42,ед,1.0,65147.16,,,,,1.0,65147.16
20224,101.36,02-0000000017,Шкаф-купе № 5 зеркальный накладная № 44,ед,1.0,60814.15,,,,,1.0,60814.15
20224,101.36,02-0000000017,Шкаф-купе № 5 зеркальный накладная № 45,ед,1.0,61002.7,,,,,1.0,61002.7
20224,101.36,02-0000000017,"Шкаф-купе встроенный зеркальный, 1019*650*2100 мм",ед,1.0,41744.64,,,,,1.0,41744.64
20224,101.36,02-0000000017,"Шкаф-купе встроенный, 1208*450*2502 мм, стекло",ед,1.0,56227.84,,,,,1.0,56227.84
20224,101.36,02-0000000017,"Шкаф-купе встроенный, 2635*600*2508 мм, зеркальный",ед,1.0,74233.52,,,,,1.0,74233.52
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий,ед,1.0,4316.5,,,,,1.0,4316.5
20224,101.36,02-0000000017,Шкаф-купе низкий ТАНДЕМ,ед,1.0,6903.8,,,,,1.0,6903.8
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,Шкаф-купе средний,ед,1.0,6359.25,,,,,1.0,6359.25
20224,101.36,02-0000000017,"Шкаф-купе, тип 3",ед,15.0,205334.7,,,,,15.0,205334.7
20224,101.36,02-0000000017,"Шкаф-купе, тип 6",ед,15.0,205334.7,,,,,15.0,205334.7
20224,101.36,02-0000000017,"Штора рулонная 1,50*3,50 тк. Blackout",ед,1.0,14090.0,,,,,1.0,14090.0
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.36,02-0000000017,"Штора рулонная 1,50*3.50 тк. Контэкс св.-беж.",ед,1.0,17099.99,,,,,1.0,17099.99
20224,101.38,02-0000000017,Зеркало 4 мм Silver (серебро) 1850х900,ед,1.0,10981.0,,,,,1.0,10981.0
20224,101.38,02-0000000017,Зеркало 4 мм Silver (серебро) 2260х900,ед,1.0,11323.0,,,,,1.0,11323.0
20224,101.38,02-0000000017,Зеркало 4 мм Silver (серебро) 2360х900,ед,1.0,7475.0,,,,,1.0,7475.0
20224,101.38,02-0000000017,Зеркало 6 мм Silver (серебро) 2000*900,ед,1.0,12600.0,,,,,1.0,12600.0
20224,101.38,02-0000000017,Зеркало 6 мм Silver (серебро) 2000*900,ед,1.0,12600.0,,,,,1.0,12600.0
20224,101.38,02-0000000017,Сейф VALBERG ASM 120 T офисный 1200х550х390 мм с трейзером,ед,1.0,35254.35,,,,,1.0,35254.35
20224,101.38,02-0000000017,"Шкаф BRANDMAUER BM-1993 KL, металлический 1950х930х520 мм, огнестойкий, взломостойкий",ед,1.0,64395.65,,,,,1.0,64395.65
20221,21.34,02-0000000017,Камера видеонаблюдения R Vi-IPC32MS-IR V.2 (2.8 мм),ед,1.0,9020.0,,,,,1.0,9020.0
20221,21.34,02-0000000017,Карманный термоанемометр стик-класса TESTO 405,ед,1.0,6385.5,,,,,1.0,6385.5
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, мощность 800 Вт, черная",ед,1.0,7848.66,,,,,1.0,7848.66
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, мощность 800 Вт, черная",ед,1.0,7848.66,,,,,1.0,7848.66
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, мощность 800 Вт, черная",ед,1.0,7848.66,,,,,1.0,7848.66
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, объем 23 л, мощность 800 Вт, сенсорное управление, черная",ед,1.0,7884.2,,,,,1.0,7884.2
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, объем 23 л, мощность 800 Вт, сенсорное управление, черная",ед,1.0,7884.2,,,,,1.0,7884.2
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, объем 23 л, мощность 800 Вт, сенсорное управление, черная",ед,1.0,7884.2,,,,,1.0,7884.2
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, объем 23 л, мощность 800 Вт, сенсорное управление, черная",ед,1.0,7884.2,,,,,1.0,7884.2
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, объем 23 л, мощность 800 Вт, сенсорное управление, черная",ед,1.0,7884.2,,,,,1.0,7884.2
20221,21.34,02-0000000017,"Микроволновая печь SAMSUNG ME83XR/BWT, объем 23 л, мощность 800 Вт, сенсорное управление, черная",ед,1.0,7884.2,,,,,1.0,7884.2
